,2C_to_32cell_embryo4_5_k0.1_r0.01,1C_to_2cell_embryo11_1_split1_k0.1_r0.01,2C_to_32cell_embryo2_7_split2_k0.1_r0.01,1C_to_2cell_embryo12_2_split2_k0.1_r0.01,1C_to_2cell_embryo5_1_split2_k0.1_r0.01,1C_to_2cell_embryo3_1_split1_k0.1_r0.01,2C_to_32cell_embryo2_4_split2_k0.1_r0.01,2C_to_32cell_embryo1_4_split1_k0.1_r0.01,2C_to_32cell_embryo2_5_split1_k0.1_r0.01,1C_to_2cell_embryo4_1_split1_k0.1_r0.01,2C_to_32cell_embryo3_4_split1_k0.1_r0.01,2C_to_32cell_embryoMixed_12_k0.1_r0.01,1C_to_2cell_embryo10_1_split1_k0.1_r0.01,2C_to_32cell_embryoMixed_18_k0.1_r0.01,1C_to_2cell_embryo4_2_split2_k0.1_r0.01,1C_to_2cell_embryo11_2_split2_k0.1_r0.01,1C_to_2cell_embryo12_1_split1_k0.1_r0.01,2C_to_32cell_embryo5_5_k0.1_r0.01,2C_to_32cell_embryo1_3_split1_k0.1_r0.01,2C_to_32cell_embryo1_6_split2_k0.1_r0.01,2C_to_32cell_embryoMixed_6_k0.1_r0.01,2C_to_32cell_embryo4_3_k0.1_r0.01,2C_to_32cell_embryo1_5_split2_k0.1_r0.01,1C_to_2cell_embryo9_1_split2_k0.1_r0.01,2C_to_32cell_embryo1_5_split1_k0.1_r0.01,2C_to_32cell_embryo1_3_split2_k0.1_r0.01,1C_to_2cell_embryo6_1_split2_k0.1_r0.01,2C_to_32cell_embryo4_1_k0.1_r0.01,1C_to_2cell_embryo1_1_split2_k0.1_r0.01,2C_to_32cell_embryo2_9_split1_k0.1_r0.01,2C_to_32cell_embryo1_2_split2_k0.1_r0.01,2C_to_32cell_embryo2_5_split2_k0.1_r0.01,2C_to_32cell_embryo1_8_split1_k0.1_r0.01,1C_to_2cell_embryo8_1_split1_k0.1_r0.01,1C_to_2cell_embryo3_2_split2_k0.1_r0.01,2C_to_32cell_embryo6_4_k0.1_r0.01,2C_to_32cell_embryoMixed_15_k0.1_r0.01,1C_to_2cell_embryo6_1_split1_k0.1_r0.01,1C_to_2cell_embryo7_1_split2_k0.1_r0.01,2C_to_32cell_embryo1_7_split2_k0.1_r0.01,1C_to_2cell_embryo2_1_split2_k0.1_r0.01,1C_to_2cell_embryo11_2_split1_k0.1_r0.01,2C_to_32cell_embryoMixed_13_k0.1_r0.01,2C_to_32cell_embryo1_8_split2_k0.1_r0.01,1C_to_2cell_embryo11_1_split2_k0.1_r0.01,1C_to_2cell_embryo9_2_split1_k0.1_r0.01,2C_to_32cell_embryoMixed_24_k0.1_r0.01,2C_to_32cell_embryo2_10_split2_k0.1_r0.01,1C_to_2cell_embryo6_2_split2_k0.1_r0.01,2C_to_32cell_embryo2_1_split2_k0.1_r0.01,1C_to_2cell_embryo5_2_split1_k0.1_r0.01,2C_to_32cell_embryo6_1_k0.1_r0.01,1C_to_2cell_embryo1_1_split1_k0.1_r0.01,1C_to_2cell_embryo7_2_split1_k0.1_r0.01,2C_to_32cell_embryoMixed_22_k0.1_r0.01,1C_to_2cell_embryo3_2_split1_k0.1_r0.01,2C_to_32cell_embryo2_7_split1_k0.1_r0.01,1C_to_2cell_embryo10_1_split2_k0.1_r0.01,2C_to_32cell_embryo4_2_k0.1_r0.01,2C_to_32cell_embryo1_7_split1_k0.1_r0.01,2C_to_32cell_embryo6_8_k0.1_r0.01,1C_to_2cell_embryo8_1_split2_k0.1_r0.01,2C_to_32cell_embryoMixed_9_k0.1_r0.01,2C_to_32cell_embryo6_3_k0.1_r0.01,1C_to_2cell_embryo4_1_split2_k0.1_r0.01,1C_to_2cell_embryo10_2_split2_k0.1_r0.01,2C_to_32cell_embryo6_6_k0.1_r0.01,1C_to_2cell_embryo9_1_split1_k0.1_r0.01,2C_to_32cell_embryo1_2_split1_k0.1_r0.01,2C_to_32cell_embryo1_4_split2_k0.1_r0.01,2C_to_32cell_embryo2_1_split1_k0.1_r0.01,2C_to_32cell_embryo2_9_split2_k0.1_r0.01,2C_to_32cell_embryo2_8_split2_k0.1_r0.01,2C_to_32cell_embryoMixed_10_k0.1_r0.01,2C_to_32cell_embryo2_8_split1_k0.1_r0.01,1C_to_2cell_embryo3_1_split2_k0.1_r0.01,2C_to_32cell_embryo5_3_k0.1_r0.01,2C_to_32cell_embryo1_1_split1_k0.1_r0.01,2C_to_32cell_embryo2_4_split1_k0.1_r0.01,1C_to_2cell_embryo8_2_split2_k0.1_r0.01,2C_to_32cell_embryoMixed_2_k0.1_r0.01,2C_to_32cell_embryoMixed_7_k0.1_r0.01,1C_to_2cell_embryo7_1_split1_k0.1_r0.01,1C_to_2cell_embryo2_2_split1_k0.1_r0.01,2C_to_32cell_embryo2_10_split1_k0.1_r0.01,2C_to_32cell_embryo6_7_k0.1_r0.01,1C_to_2cell_embryo8_2_split1_k0.1_r0.01,2C_to_32cell_embryo6_5_k0.1_r0.01,2C_to_32cell_embryo4_4_k0.1_r0.01,1C_to_2cell_embryo6_2_split1_k0.1_r0.01,1C_to_2cell_embryo4_2_split1_k0.1_r0.01,2C_to_32cell_embryoMixed_8_k0.1_r0.01,2C_to_32cell_embryoMixed_16_k0.1_r0.01,2C_to_32cell_embryo5_4_k0.1_r0.01,1C_to_2cell_embryo2_2_split2_k0.1_r0.01,2C_to_32cell_embryoMixed_20_k0.1_r0.01,2C_to_32cell_embryoMixed_21_k0.1_r0.01,2C_to_32cell_embryo3_4_split2_k0.1_r0.01,1C_to_2cell_embryo10_2_split1_k0.1_r0.01,2C_to_32cell_embryoMixed_5_k0.1_r0.01,2C_to_32cell_embryo1_6_split1_k0.1_r0.01,2C_to_32cell_embryo3_2_split2_k0.1_r0.01,2C_to_32cell_embryo1_1_split2_k0.1_r0.01,2C_to_32cell_embryoMixed_11_k0.1_r0.01,1C_to_2cell_embryo1_2_split2_k0.1_r0.01,1C_to_2cell_embryo2_1_split1_k0.1_r0.01,1C_to_2cell_embryo1_2_split1_k0.1_r0.01,2C_to_32cell_embryoMixed_4_k0.1_r0.01,1C_to_2cell_embryo12_2_split1_k0.1_r0.01,2C_to_32cell_embryoMixed_1_k0.1_r0.01,2C_to_32cell_embryo6_2_k0.1_r0.01,1C_to_2cell_embryo5_2_split2_k0.1_r0.01,1C_to_2cell_embryo9_2_split2_k0.1_r0.01,1C_to_2cell_embryo5_1_split1_k0.1_r0.01,2C_to_32cell_embryoMixed_23_k0.1_r0.01,2C_to_32cell_embryoMixed_3_k0.1_r0.01,1C_to_2cell_embryo7_2_split2_k0.1_r0.01,2C_to_32cell_embryoMixed_14_k0.1_r0.01,1C_to_2cell_embryo12_1_split2_k0.1_r0.01,2C_to_32cell_embryoMixed_19_k0.1_r0.01,2C_to_32cell_embryoMixed_17_k0.1_r0.01
lys-L,0.0,0.0,5.298589728074082e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013905284442488437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022946374951529546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002047116047843494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0613004739763615e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017382239633785196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019171976378100013,0.0,0.0,0.0007441150096567018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
amet,0.0,0.006579201473243149,0.0,0.0,0.0002530558105856114,0.0,0.0004152402688999735,0.0,0.0,0.0,0.0,0.00019908283380746397,0.0005494119252961581,0.0,0.0,0.0,0.0,0.0,0.0003693656988132868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008511512429302411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026396310391496136,0.0,0.0,0.0,0.0,0.0,0.006121326820456673,0.0020467725540702637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006984914504068864,0.0,0.0008747807702834354,0.0013926906936677392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004194183172983636,0.0,0.0,0.0,0.0,0.0,0.0,0.00022810734241002467,0.0019854149256625046,0.0,0.0,0.00031681800309972064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011191138972329836,0.0,0.0,0.0,0.0,0.0007154699853436948,0.0013833459773330062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00045384233457170577,0.0,0.0,0.0,0.0,0.0,0.0,0.00013350385796112506,0.0,0.0,0.0007743730605200268,0.0,0.0,0.0,0.0,0.0,0.0,0.00034316119401470846
nmn,0.00767695190955706,0.008141876222564993,0.010151057450094772,0.027780807960406866,0.022370511488414655,0.01008568499972798,0.005045233567068588,0.013458576861673838,0.015957977926797717,0.006351753721826895,0.01704697547325916,0.0034278425082310093,0.01769119637761753,0.01888848673703673,0.014450577044370552,0.01567949068423871,0.014400691336117266,0.00790281152964129,0.007896507781200664,0.013009851755372042,0.016970259521925875,0.014548147596014971,0.0055112256911971,0.014029057515020718,0.001538189512674424,0.007050464632512642,0.01003667638521591,0.012981826579356152,0.005679417237467133,0.006149670939617368,0.021656096863284346,0.010033285305571639,0.01593082602500382,0.012510769220489758,0.027001580207708858,0.012229828321430557,0.013536028526375315,0.008651214872082922,0.015603903340996546,0.0108277705701423,0.012177464949935365,0.017899427089163967,0.009381474458576804,0.01682467362162563,0.02285349644438518,0.003180564692059843,0.0026056435223102237,0.013955153244243932,0.013513777061923369,0.0063543650692497846,0.0,0.011536747744256021,0.009513197013109426,0.009431561007403059,0.001535988914426591,0.016510838828944795,0.006025332552980853,0.009134454203069815,0.007031254379387476,0.016361885639885894,0.014820340976509807,0.0022684827203642284,0.0030582260326680708,0.012691026308342644,0.002019334461643175,0.01426843536470205,0.014326764593571458,0.005121381374125261,0.019145176163228233,0.021429747264279937,0.008326737919447338,0.017538148896294153,0.0067069449271232725,0.011244129242778596,0.011801275728304424,0.0030911405419408243,0.012804276063587942,0.02034168806566415,0.007749071718504229,0.010810844844665615,0.011767932563051515,0.015911536835655903,0.015880397109225706,0.00765447729708061,0.017296671534011345,0.018209602395252662,0.0,0.01182897710992864,0.0004744664622662788,0.008201885873310624,0.013891495769080952,0.010957418586668212,0.0118265133202009,0.005821787318163163,0.008142985867649121,0.010728323252086955,0.013870531745889716,0.011019580961174487,0.01366132264316035,0.01197778194587112,0.009477069566304636,0.010586207680793177,0.017269583457243002,0.0033814456442487558,0.009086453526311841,0.020158265624058466,0.012959833342629432,0.00930530647767131,0.024718124446696424,0.009339547456670455,0.008449777667052655,0.005884036346952234,0.01096315512378474,0.004251566700546579,0.010852480212120506,0.011187176991897897,0.006003283336919605,0.023167176028584653,0.016496506626258817,0.012871015525339268,0.004329896186702344
dcmp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ps_hs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gthox,0.0034353590592748587,0.004997205163717825,7.861446156328398e-05,0.0,0.001674369352830755,0.0014512883744427043,0.0003417099900171661,0.002887616945264866,0.0026815757802450997,0.0,0.0,0.0,0.0,0.004693631766508543,0.003172179692233043,0.0,0.0,0.002267816812593687,0.0,0.0042524852126343445,0.0,0.0,0.00329904693707881,0.0,0.0,0.0,0.006999498388440864,0.0,0.003095485416613089,0.00036889635727368656,0.0,0.0,0.004570977049927562,0.0,0.0,0.0,0.0,0.0,0.0,0.003034042192343718,0.0020068048474959584,0.0004526287573140634,0.003944601586495425,0.002788877789319956,0.0,0.0,0.0012243829199055287,0.0035842998891793473,0.0,0.0,0.0019144822194389717,0.0,0.0,0.00037025800193336795,0.0,0.0013979972288251353,0.0,0.0,0.0,0.004575312349317498,0.0032504292519121504,0.0,0.0,0.004591480313630682,0.0,0.0,0.0,0.0023377050002446396,0.0025017915818550725,0.0,0.003000254002366253,0.0,0.002136174050135001,0.0049606049800500086,0.003373310909494322,0.0,0.002591130263131834,0.0027187414399956933,0.0,0.0009659835530873509,0.0026665478599049324,0.0,0.001315205176501006,0.0007385544892887408,0.0,0.003678309359816129,0.0,0.0,0.0,0.0,0.0014443156607295154,0.0026396048848142217,0.00694554124223471,0.0002605788239240757,0.0,0.0,0.0034457909812840816,0.0,0.0,0.0,0.003763191573770431,0.0,0.0,0.0,0.0,0.0,0.0006966667994759494,0.004279497332165795,0.0018793880656057848,0.0,0.003854017295926806,0.009332606937078396,0.0,0.004109876306014079,0.0062350040347262815,0.003627387142348769,0.002912616826032095,0.0029407963896206407,0.0,0.0034212050234489234,0.0
clpn_hs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
glu-L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010896963578002274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001355130428098431,0.0,0.0016508424015658598,0.004776703207292444,0.0,0.006336391384670633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022037636151395944,0.0129345253244677,0.0,0.0,0.0,0.0,0.0,0.0037377285578076083,0.0,0.0,0.0,0.0075072825051635496,0.0,0.0,0.0,0.005097709636427029,0.006948239820040699,0.0,0.014328959954057434,0.0,0.0006175602179316401,0.0,0.0,0.0,0.026960501329474574,0.0,0.0,0.0203838648096479,0.0,0.0,0.0,0.0,0.0032936971771015122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005021568164458763,0.010727995571904167,0.0,0.0,0.01600517999158285,0.0017408939799353985,0.0,0.0,0.0,0.0,0.0,0.011804915614331144,0.0024083369719819993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004893233584753186,0.008533439266057877,0.0,0.0,0.006245926946497453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001732561865106407,0.0004042376737888356,0.0,0.0
mag_hs,0.0015619139284288879,0.0,0.0007600874634879941,0.0015576636801306264,0.0,0.0,0.0,0.0016888254587962715,0.0018676474744249408,0.0,0.0011369026543612206,0.0,0.0,0.00199038444763346,0.0,0.0019146129648412353,0.0,0.0020659754302816778,0.0,0.0017217495760547608,0.0,0.0,0.0014734695617091291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002693095653588414,0.0,0.001851601666658078,0.0,0.0,0.00473933649136837,0.0014509295726367723,0.0,0.0025156484361373013,0.0024979527935226524,0.0,0.001051220295831293,0.0012288651874032205,0.0013506181805506136,0.0016928918264482945,0.0,0.0,0.0020290475627411622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012910918204430844,0.0,0.001931719006097049,0.0,0.0015714449974838166,0.0,0.0006113039471770572,0.0,0.0,0.0015171625080898973,0.0,0.0011243120690986289,0.010100280272796155,0.0020457432164817974,0.006039482590349102,0.0017828491162937697,0.0,0.0016638992361544499,0.0,0.0020043527432341388,0.0013295507581802895,0.0,0.0,0.0017711415130300266,0.006908851183975887,0.0,0.0,0.0,0.001435935835712633,0.0,0.0,0.0,0.0,0.0,0.00045988015957364116,0.0,0.0,0.0,0.0,0.0017986686469150877,0.000572725829756326,0.0,0.0026991361106161846,0.0008925002719191038,0.002134810122129915,0.0019520714608119941,0.0,0.0,0.0016261551369003923,0.0,0.000601092287026797,0.0,0.0058878455974824065,0.0015866286922020891,0.0,0.0,0.0,0.0,0.000423221103734049,0.0,0.0011802202176037085,0.0,0.001600585975828611,0.0
amp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005333833473257246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010212808535836292,0.0,0.0,0.0029477974394041596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.069151315856839e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001223633868264453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001297036481165601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005583702900318081,0.0,0.0,0.0007982771892089684,0.0,0.004409943347311473,0.0,0.0,0.0,0.0,0.0,0.0,0.00022004789324673677,0.0,0.0016869728566412862,0.0,0.0,0.0,0.0,0.0
h2o,0.0,0.0,0.017727662463807945,0.019680251890804017,0.028985774558265166,0.019571705428046114,0.005051793434015399,0.0,0.008607097201370125,0.0,0.008058103302027152,0.004729008899635759,0.02098756327576548,0.0003377691641934931,0.00017856806992281294,0.03706654935053812,0.03227072065009815,0.0,0.009072311099711869,0.0,0.008682303257417527,0.0,0.0,0.022406134174870168,0.0026396169102257012,0.0322426294345609,0.094072116178899,0.016698667603662936,0.010363061637162666,0.00570686568113701,0.008749211682832604,0.02109203140076094,0.0,0.034558102744796364,0.046423877169498605,0.0,0.0,0.052444875440948654,0.012329463109366312,0.0,0.007325181006495233,0.03367058706124096,0.0,0.006744213507414099,0.03685139705687656,0.0,0.0,0.0,0.06393838526390082,0.0,0.0,0.022125034655017074,0.02169806405256526,0.00955693905026891,8.587921615213023e-05,0.01634501088376848,0.004208757741178547,0.015653092209064717,0.010802095890118553,0.0012509883212029151,0.0006419333951546004,0.0,0.005811174432402653,0.0,0.0,0.020571269168010886,0.0,0.013492580537757757,0.007396351308680304,0.026707237956189737,0.0,0.004181562046533315,0.0,0.0,0.0,0.0,0.0,0.005013851118292261,0.01028872139247583,0.005625868038223346,0.0,0.0,0.0122419647111079,0.014277506696956694,0.004457209896313305,0.005179874630241775,0.0,0.0,0.0,0.024770390264725967,0.015171705756101538,0.0,0.0028312263931978745,0.004472166932622912,0.012215532927472924,0.02262870330381895,0.0,0.00737390906103051,0.027327863406022487,0.0009715240402702488,0.0,0.0,0.0,0.0025710295529607304,0.023736092245316618,0.058034732491018676,0.0,0.0,0.07171930490341359,0.0,0.0,0.0,0.01663744663234562,0.01040982067205508,0.005639345890750273,0.0,0.0,0.008996262226628915,0.02940551911280828,0.0,0.006227863916157015
pchol_hs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062688114151903986,0.0,0.0,0.0,0.0,0.0,0.0005857576926306285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000805412405091045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026842785412552897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012856876077540574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
val-L,0.0,0.0,5.298589728074165e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001592822917375171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dgmp,0.0005501552209769263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013611022174853297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003622106765473996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.056047420924444e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003969634206105274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006548475913723577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002130497466346032
atp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008565876895488563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00025337470064711184,0.0,0.0,0.0,0.0,0.001060086492831771,0.0,0.0,0.0,0.0,0.0,0.0,0.002750128161095078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002714957172244283,0.0,0.0,0.0,0.0,0.0,0.0,0.0
asn-L,0.0,0.0,0.0,0.0,0.0076234230720664976,0.0,0.0,0.0,0.0,0.0071598473361307435,0.0,0.0005853702822847228,0.009214637294089553,0.0,0.006548606270745761,0.0,0.006385184630488644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003184276480516459,0.0,0.0,0.005190610264604946,0.0,0.0,0.006590850033068366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004697760123854062,0.003784017636952921,0.0,0.006699591889705731,0.0,0.00031999151477640444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011575655710668214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035073089293908796,0.0,0.0,0.0044440673716304455,0.0,0.0,0.0,0.0,0.0,0.0,0.005520180505025941,0.0,0.0,0.0,0.0,0.0,0.011349483431490764,0.0,0.0,0.0034445576176762027,0.0,0.0,0.0,0.0,0.0,0.001608851902956895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007880476608263083,0.0005070160940605993,0.0,0.0,0.0,0.0,0.00348595427120536,0.0,0.0
