,2C_to_32cell_embryo4_5_k0.1_r0.01,1C_to_2cell_embryo11_1_split1_k0.1_r0.01,2C_to_32cell_embryo2_7_split2_k0.1_r0.01,1C_to_2cell_embryo12_2_split2_k0.1_r0.01,1C_to_2cell_embryo5_1_split2_k0.1_r0.01,1C_to_2cell_embryo3_1_split1_k0.1_r0.01,2C_to_32cell_embryo2_4_split2_k0.1_r0.01,2C_to_32cell_embryo1_4_split1_k0.1_r0.01,2C_to_32cell_embryo2_5_split1_k0.1_r0.01,1C_to_2cell_embryo4_1_split1_k0.1_r0.01,2C_to_32cell_embryo3_4_split1_k0.1_r0.01,2C_to_32cell_embryoMixed_12_k0.1_r0.01,1C_to_2cell_embryo10_1_split1_k0.1_r0.01,2C_to_32cell_embryoMixed_18_k0.1_r0.01,1C_to_2cell_embryo4_2_split2_k0.1_r0.01,1C_to_2cell_embryo11_2_split2_k0.1_r0.01,1C_to_2cell_embryo12_1_split1_k0.1_r0.01,2C_to_32cell_embryo5_5_k0.1_r0.01,2C_to_32cell_embryo1_3_split1_k0.1_r0.01,2C_to_32cell_embryo1_6_split2_k0.1_r0.01,2C_to_32cell_embryoMixed_6_k0.1_r0.01,2C_to_32cell_embryo4_3_k0.1_r0.01,2C_to_32cell_embryo1_5_split2_k0.1_r0.01,1C_to_2cell_embryo9_1_split2_k0.1_r0.01,2C_to_32cell_embryo1_5_split1_k0.1_r0.01,2C_to_32cell_embryo1_3_split2_k0.1_r0.01,1C_to_2cell_embryo6_1_split2_k0.1_r0.01,2C_to_32cell_embryo4_1_k0.1_r0.01,1C_to_2cell_embryo1_1_split2_k0.1_r0.01,2C_to_32cell_embryo2_9_split1_k0.1_r0.01,2C_to_32cell_embryo1_2_split2_k0.1_r0.01,2C_to_32cell_embryo2_5_split2_k0.1_r0.01,2C_to_32cell_embryo1_8_split1_k0.1_r0.01,1C_to_2cell_embryo8_1_split1_k0.1_r0.01,1C_to_2cell_embryo3_2_split2_k0.1_r0.01,2C_to_32cell_embryo6_4_k0.1_r0.01,2C_to_32cell_embryoMixed_15_k0.1_r0.01,1C_to_2cell_embryo6_1_split1_k0.1_r0.01,1C_to_2cell_embryo7_1_split2_k0.1_r0.01,2C_to_32cell_embryo1_7_split2_k0.1_r0.01,1C_to_2cell_embryo2_1_split2_k0.1_r0.01,1C_to_2cell_embryo11_2_split1_k0.1_r0.01,2C_to_32cell_embryoMixed_13_k0.1_r0.01,2C_to_32cell_embryo1_8_split2_k0.1_r0.01,1C_to_2cell_embryo11_1_split2_k0.1_r0.01,1C_to_2cell_embryo9_2_split1_k0.1_r0.01,2C_to_32cell_embryoMixed_24_k0.1_r0.01,2C_to_32cell_embryo2_10_split2_k0.1_r0.01,1C_to_2cell_embryo6_2_split2_k0.1_r0.01,2C_to_32cell_embryo2_1_split2_k0.1_r0.01,1C_to_2cell_embryo5_2_split1_k0.1_r0.01,2C_to_32cell_embryo6_1_k0.1_r0.01,1C_to_2cell_embryo1_1_split1_k0.1_r0.01,1C_to_2cell_embryo7_2_split1_k0.1_r0.01,2C_to_32cell_embryoMixed_22_k0.1_r0.01,1C_to_2cell_embryo3_2_split1_k0.1_r0.01,2C_to_32cell_embryo2_7_split1_k0.1_r0.01,1C_to_2cell_embryo10_1_split2_k0.1_r0.01,2C_to_32cell_embryo4_2_k0.1_r0.01,2C_to_32cell_embryo1_7_split1_k0.1_r0.01,2C_to_32cell_embryo6_8_k0.1_r0.01,1C_to_2cell_embryo8_1_split2_k0.1_r0.01,2C_to_32cell_embryoMixed_9_k0.1_r0.01,2C_to_32cell_embryo6_3_k0.1_r0.01,1C_to_2cell_embryo4_1_split2_k0.1_r0.01,1C_to_2cell_embryo10_2_split2_k0.1_r0.01,2C_to_32cell_embryo6_6_k0.1_r0.01,1C_to_2cell_embryo9_1_split1_k0.1_r0.01,2C_to_32cell_embryo1_2_split1_k0.1_r0.01,2C_to_32cell_embryo1_4_split2_k0.1_r0.01,2C_to_32cell_embryo2_1_split1_k0.1_r0.01,2C_to_32cell_embryo2_9_split2_k0.1_r0.01,2C_to_32cell_embryo2_8_split2_k0.1_r0.01,2C_to_32cell_embryoMixed_10_k0.1_r0.01,2C_to_32cell_embryo2_8_split1_k0.1_r0.01,1C_to_2cell_embryo3_1_split2_k0.1_r0.01,2C_to_32cell_embryo5_3_k0.1_r0.01,2C_to_32cell_embryo1_1_split1_k0.1_r0.01,2C_to_32cell_embryo2_4_split1_k0.1_r0.01,1C_to_2cell_embryo8_2_split2_k0.1_r0.01,2C_to_32cell_embryoMixed_2_k0.1_r0.01,2C_to_32cell_embryoMixed_7_k0.1_r0.01,1C_to_2cell_embryo7_1_split1_k0.1_r0.01,1C_to_2cell_embryo2_2_split1_k0.1_r0.01,2C_to_32cell_embryo2_10_split1_k0.1_r0.01,2C_to_32cell_embryo6_7_k0.1_r0.01,1C_to_2cell_embryo8_2_split1_k0.1_r0.01,2C_to_32cell_embryo6_5_k0.1_r0.01,2C_to_32cell_embryo4_4_k0.1_r0.01,1C_to_2cell_embryo6_2_split1_k0.1_r0.01,1C_to_2cell_embryo4_2_split1_k0.1_r0.01,2C_to_32cell_embryoMixed_8_k0.1_r0.01,2C_to_32cell_embryoMixed_16_k0.1_r0.01,2C_to_32cell_embryo5_4_k0.1_r0.01,1C_to_2cell_embryo2_2_split2_k0.1_r0.01,2C_to_32cell_embryoMixed_20_k0.1_r0.01,2C_to_32cell_embryoMixed_21_k0.1_r0.01,2C_to_32cell_embryo3_4_split2_k0.1_r0.01,1C_to_2cell_embryo10_2_split1_k0.1_r0.01,2C_to_32cell_embryoMixed_5_k0.1_r0.01,2C_to_32cell_embryo1_6_split1_k0.1_r0.01,2C_to_32cell_embryo3_2_split2_k0.1_r0.01,2C_to_32cell_embryo1_1_split2_k0.1_r0.01,2C_to_32cell_embryoMixed_11_k0.1_r0.01,1C_to_2cell_embryo1_2_split2_k0.1_r0.01,1C_to_2cell_embryo2_1_split1_k0.1_r0.01,1C_to_2cell_embryo1_2_split1_k0.1_r0.01,2C_to_32cell_embryoMixed_4_k0.1_r0.01,1C_to_2cell_embryo12_2_split1_k0.1_r0.01,2C_to_32cell_embryoMixed_1_k0.1_r0.01,2C_to_32cell_embryo6_2_k0.1_r0.01,1C_to_2cell_embryo5_2_split2_k0.1_r0.01,1C_to_2cell_embryo9_2_split2_k0.1_r0.01,1C_to_2cell_embryo5_1_split1_k0.1_r0.01,2C_to_32cell_embryoMixed_23_k0.1_r0.01,2C_to_32cell_embryoMixed_3_k0.1_r0.01,1C_to_2cell_embryo7_2_split2_k0.1_r0.01,2C_to_32cell_embryoMixed_14_k0.1_r0.01,1C_to_2cell_embryo12_1_split2_k0.1_r0.01,2C_to_32cell_embryoMixed_19_k0.1_r0.01,2C_to_32cell_embryoMixed_17_k0.1_r0.01
dtmp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
thr-L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006090082598055625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026960536885789386,0.0,0.0,0.0034874539411039944,0.0,0.005291196871727115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00263541321353789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gmp,0.0,0.0007973508117824369,0.0,0.0,0.0,0.0,4.625497334524368e-05,0.0,0.0,0.0,0.0,0.0006951727686387418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005331723469473651,4.639982091969379e-05,0.0,0.0,0.0002674370121838332,0.0,0.0,0.0,0.0,0.0003391174198581675,0.0,0.0,0.0,0.0,0.0,0.0,0.002146680741652379,0.0,0.0,0.0,0.0019291101334617156,1.4602039079972298e-06,0.0001593888300053807,0.0,0.0,0.0005003567934712462,0.0,0.0,0.0,0.0009682407301201283,0.0,0.0,0.0,0.0,0.0005642796781800879,0.0,0.0,0.0,0.0,0.0,0.0024943086472688936,0.0,0.0,0.0019215985663898416,0.0,0.0022286715073630797,0.0031126831958522188,0.0008753626456270176,0.0,0.0,0.0,0.0,0.0,0.00504053526565695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000994772228991029,0.001724349635415525,0.0,5.205436585452439e-05,0.003769052584032023,0.0,0.0,0.0,0.001759535428763564,0.004292493963855861,0.0006300947196358211,0.0,0.000909661901990853,0.0,0.0013918864423873797,6.441731131973744e-06,0.0,0.0007694846604736219,0.0020429495548636286,0.0,0.0002583922636139433,0.0027181040289588907,0.0,0.0008880669634730164,0.0010229087877432236,0.001536284913735492,0.0,0.0,0.0,0.0,0.0021089833902712875,0.0017962955249699838,0.0,0.0,0.0,0.0,0.0,0.0002305288940679928
his-L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003734152741874702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.338566015186714e-05,0.0,0.0,7.620112013166052e-05,0.0,0.0,0.0,0.0,0.00012445635826816506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pro-L,0.0,0.0022638904494149863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018493169218579976,0.0,0.0,0.0,0.0,0.0,0.001247672610622496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001461433565956694,0.0018087155785007606,0.0,0.0,0.0,0.009431346586663473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00031302993272426755,0.0,0.0,0.002479658824042311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017746230462184678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004414095182711934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
phe-L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gh,4.842435653398713e-05,0.0,0.00022566595931717263,0.0,0.0,5.337537879984659e-05,0.0004843092102015618,0.000808844252893108,0.0,0.0004826685323027076,0.0007148977622258519,0.00023532223740812522,0.0003425387240196583,0.0005618470189361686,0.00045377268499361887,0.0,0.0,0.0006844506620909523,0.0008520385673820405,0.0004669030686068541,0.0007108685187145148,0.00036712858210489276,0.0004139022802570802,0.0008122385632053741,0.00015379554287524102,0.0,0.00024324176090462704,0.0008978385844884045,0.0,0.0002701483240832225,0.00023112841772951817,0.0,0.00038681311746530025,0.0,0.0008976028236078246,0.0003838279147064786,3.409226963058178e-05,0.0008736656877582991,0.0,0.00028765535478121677,0.00038502232107556447,0.0005575259290121648,0.0,0.0002695807737806532,0.0005826933247459801,0.0,8.890222437715325e-05,0.00059818175797916,0.0012632323600807642,0.000937279659462459,0.0,0.0008518339182061255,0.0,0.0001407049353332145,0.00030393974099249407,0.0003262032572313101,0.0005455131870345932,0.00024828747602573004,0.00024200563849003715,8.020592608408021e-05,0.0007331805313688823,0.0,0.00040501801024760234,0.0004466468300964433,0.0,0.0,0.0006391400722812397,6.172792025783275e-05,0.0004983367424336176,0.0,0.0006168857285181031,0.0,0.0007944051164540664,8.418144277386938e-05,0.0001644392849890727,0.0,0.00039610542111476974,0.0004217502309308389,0.00039745595461914194,0.0006514143966345161,0.0006330576082204875,0.0,0.0014814396458131202,0.00045598327645469657,0.0008648681470494918,0.0002517347522535571,0.0,0.0,0.0001418065051489263,0.0002570304715976988,0.00036700981533331145,0.0007394379364583882,0.0,0.0002948485786383007,5.017178097913353e-05,0.0,0.00089754569391441,0.0010358331250999555,0.00034979727122707227,3.746493113027215e-05,0.00038292244172388973,0.00040156128708176774,1.7149929233374537e-05,0.0006012070654068247,0.00040281276554643327,0.000545290730576961,1.4482878193011417e-05,0.0006654719970920725,0.0005186684269399885,1.6111163885879472e-05,0.00035508041263475224,0.0,0.0,0.0,0.0006012828743959204,0.00010699126794713673,0.0,0.0005792056917788514,0.0006012975278761207,0.0009531122132282778,0.0004840137499859823
ump,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ser-L,0.0,0.0,0.0,0.02005296184038454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003693290717648079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006208101569318197,0.0,0.0,0.0,0.0,0.0,0.0,0.01388633346459112,0.0,0.0,0.0,0.0,0.0,0.0008197300949667069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051038096531222064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001051477007257195,0.0,0.0,0.013320895991990057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ala-L,0.0,0.04290074020126418,0.0001297394839262937,0.016946496237143754,0.0,0.006067578997107658,0.0031121198918125682,0.0,0.0025881203415963013,0.0,0.0022625990758445656,0.0,0.004374865227586526,0.0,0.0,0.0,0.0,0.0,0.0,0.003885450598140018,0.016699884239982317,0.013766639407887788,0.0,0.0007563173077570865,0.0,0.0,0.005963764044541186,0.0018043750789787155,0.009341519603293501,0.0020629419128748707,0.0,0.0,0.0,0.009995513155508175,0.013101483536133196,0.002820558840347005,0.006235481561967606,0.045686608495761116,0.01821461152218504,0.0,0.0,0.0,0.0026047369471474636,9.677113117215197e-05,0.0,0.004206050793557609,0.0,0.0020912547954256644,0.03426074412570579,0.015253840965645853,0.02593398931670879,0.0,0.0031946115818757602,0.00893084039927342,0.0008249011619937432,0.024515884385051246,0.0012057482130511255,0.0,0.0,0.0,0.021642363298096594,0.018865734774229634,0.0,0.0,0.013335224021314849,0.002605970751754761,0.004416867427278483,0.0030102008420049182,0.011225804967708426,0.00434977191317249,0.0017383445500714397,0.0,0.0,0.004243464477189075,0.0,0.015156171435636457,0.0021479725898190913,0.0,0.0,0.01677690613391615,0.0,0.0,0.022957889062490758,0.005678993194115503,0.009645296890024602,0.0,0.022249981570538854,0.005587404032226998,0.002167071664227311,0.057430916763209786,0.013294769315709018,0.0011292024379286737,0.0045068540781707175,0.000488778868238753,0.0,0.0,0.0,0.008960624669329339,0.0,0.0,0.0005848509622993958,0.014243889375869023,0.0027930529394279017,0.0015144082360547943,0.0,0.0034482865467492596,0.007288720828284553,0.0013317694017043141,0.006469541223481921,0.0,0.0,0.017844966613674157,0.0,0.0029365635196143868,0.020913895347331637,0.0048813125595652445,0.018078903701211412,0.00597015369228584,0.0,0.0,0.0
nadph,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004821796326623162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028806373889354725,0.0,0.0,0.0,0.0,0.000994920666295811,0.0,0.0,0.0,0.0,0.0,0.0,0.003407569721833789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.519776743789354e-05,0.0,0.0,0.0,0.0,0.0011305545127481722,0.0,0.0,0.0015860793171466507,0.0,0.00036099098695530855,7.2340736532428e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007896431158633195,0.0,0.00040433143531991555,0.0,0.0,0.0,0.0,1.9802157044326803e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.733655339014899e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0006528467986707692
pail_hs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cys-L,0.00568542590110806,0.012310974472801552,0.01039473624941281,0.04887242560883839,0.016095965062899842,0.010224600511973927,0.010820798347133289,0.012627220407921988,0.024204980060752335,0.0016528372893910008,0.013842205924925646,0.008864054075153014,0.0038016817332542415,0.01395219551668129,0.027324611821350424,0.0,0.008738706923890355,0.008773600799421452,0.009950597686342611,0.012759565790427039,0.025256962544608817,0.02331745850840296,0.012124434560955636,0.011275468800412003,0.004478532744148863,0.002719588122285699,0.02968215599865684,0.013912431015246435,0.011950001720700586,0.009476013731097585,0.017855623309477105,0.003354824154442431,0.007441567373811291,0.021486212111280337,0.02009510476412907,0.013766580534492983,0.027995780023313405,0.0005547016907507652,0.0,0.008894992097796194,0.01933310006973469,0.026994483559514955,0.013053659064931587,0.016919059887618056,0.014183506755085874,0.0020439440707033965,0.00526242452453349,0.014814768262337023,0.02449102471582169,0.0315629765221511,0.005062111344440684,0.018766454348994616,0.037471199519412496,0.0,0.004911041069413971,0.002813206761564832,0.010891974632548393,0.0037908483459168267,0.00926864490991593,0.006549232508758455,0.023864766163320707,0.0,0.011533814391135627,0.02121778945511504,0.0,0.019741741013023922,0.019522586545273276,0.005997036007015806,0.01711248656264282,0.012510667683578714,0.008727154491375854,0.012234410403285038,0.015421796903315712,0.009764250660368984,0.007428211582244178,0.014066250847559338,0.01355966252802792,0.004614949679109711,0.00880435538193821,0.005252891380125324,0.010220135059500075,0.00902021653266977,0.0,0.0102373308126383,0.02739712910834105,0.004779525155933976,0.000698116926126545,0.010937698586635505,0.0038527861080652724,0.01897935401893649,0.014306327414392191,0.014823736657100945,0.009282625480470912,0.008836544912743613,0.012415329612177731,0.028909846849999324,0.012701255441202378,0.03195858039738281,0.00251919757445475,0.013008501793159625,0.006784978094095303,0.03163478211578534,0.025030904619168962,0.014864749395012443,0.03899459216587796,0.02121091874641197,0.032788000794786346,0.014503417951872636,0.04666482701424988,0.016354521834493773,0.007118792812608581,0.0,0.012939701904528986,0.004493021508015886,0.02656158296888179,0.020046051925286783,0.014023600287323395,0.010072956099520834,0.013744580535605132,0.011275702285069886,0.009481862217506139
ile-L,0.0,0.0,5.0847250728910876e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
xolest_hs,0.0,0.0007185044359823884,0.0,0.0,0.0,0.0,5.631548620186786e-07,0.0,0.0007730863805550262,0.0,0.0009451570167254139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011012533228529973,0.00032793009687010285,0.0,1.1730098827928017e-05,0.0,3.190928943216761e-05,0.0,0.00016205866706422208,0.0,0.0,0.0010747462651611434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.895770724753912e-05,0.0,0.0,0.0009365390335303082,0.0,0.00066751411930632,0.0,0.0,6.755421784026766e-05,0.00015620420620599264,0.0,0.001372701851195779,0.0012489550241267112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004377560411211328,0.0015604894251291623,0.0,0.0,0.0,0.0,0.0,0.0,0.0009996705750767742,0.0,0.0,5.372736960582295e-06,0.0,0.00030064231939041646,0.0,0.0,0.0,0.000988466438254242,4.922407603019776e-05,0.0,0.0,5.729791247033173e-05,0.0,0.0,0.00011176054404276753,0.0009916747615821323,0.0,0.0,0.0,0.0,0.0,0.0,0.0006238631989062833,0.0,0.0,0.0003461910559848081,0.0,0.0,0.0,0.0002706734553386085,0.0,7.77019020636864e-07,3.8289595975339174e-05,7.899625407068484e-06,0.00039374914254973323,0.0005891341773084896,0.0,0.0,0.0,0.0,0.0,0.0002715213149177406,0.0,0.0,0.000818580114120191,0.0,0.0,0.0010178706770240958,0.0,0.0,0.0006458384664974309
lys-L,0.0,0.0,5.084725072891114e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004411771284339693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.042292351424859e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.020361792703676e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008639832791026046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
